,packed_desig,year,obs
369000025,b4779,C2006,s3110G96
369000026,b4779,C2006,s3110G96
369000027,b4779,C2006,s3110G96
369000028,b4779,C2006,s3110G96
369000032,b4779,C2006,s3110703
369000033,b4779,C2006,s3110703
369000034,b4779,C2006,s3110703
369000035,b4779,C2006,s3110703
369000048,b4779,C2006,s5606G96
369000049,b4779,C2006,s5606G96
369000050,b4779,C2006,s5606G96
369000051,b4779,C2006,s5606G96
369000052,b4779,C2006,s7097703
369000053,b4779,C2006,s7097703
369000054,b4779,C2006,s7097703
369000055,b4779,C2006,s7098703
369000060,b4779,C2006,s8773G96
369000061,b4779,C2006,s8773G96
369000062,b4779,C2006,s8773G96
369000063,b4779,C2006,s8773G96
369000064,b4779,C2011,~0RqiG96
369000065,b4779,C2011,~0RqiG96
369000066,b4779,C2011,~0RqiG96
369000067,b4779,C2011,~0RqiG96
369000377,b4780,C2006,s3111703
369000378,b4780,C2006,s3111703
369000379,b4780,C2006,s3111703
369000380,b4780,C2006,s3111703
369000381,b4780,C2006,s3111703
369000382,b4780,C2006,s3111703
369000402,b4780,C2006,s3111703
369000403,b4780,C2006,s3111703
369000404,b4780,C2006,s3111703
369000405,b4780,C2006,s3111703
369000412,b4780,C2006,s7098703
369000413,b4780,C2006,s7098703
369000414,b4780,C2006,s7098703
369000415,b4780,C2006,s7098703
369000416,b4780,C2006,t0554G96
369000417,b4780,C2006,t0554G96
369000418,b4780,C2006,t0554G96
369000419,b4780,C2006,t0554G96
369000420,b4780,C2006,t2323G96
369000421,b4780,C2006,t2323G96
369000422,b4780,C2006,t2323G96
369000423,b4780,C2006,t2323G96
369000424,b4780,C2009,~07SH703
369000425,b4780,C2009,~07SH703
369000426,b4780,C2009,~07SH703
369000427,b4780,C2009,~07SH703
369000428,b4780,C2009,~08GP703
369000429,b4780,C2009,~08GP703
369000430,b4780,C2009,~08GP703
369000431,b4780,C2009,~08GP703
369000861,b4781,C2006,s4206703
369000862,b4781,C2006,s4206703
369000863,b4781,C2006,s4206703
369000864,b4781,C2006,s4206703
369000881,b4781,C2006,s8774G96
369000882,b4781,C2006,s8774G96
369000883,b4781,C2006,s8774G96
369000884,b4781,C2006,s8774G96
369000885,b4781,C2008,~070VG96
369000886,b4781,C2008,~070VG96
369000887,b4781,C2008,~070VG96
369000888,b4781,C2008,~070VG96
369000895,b4781,C2011,~0RqjG96
369000896,b4781,C2011,~0RqjG96
369000897,b4781,C2011,~0RqjG96
369000898,b4781,C2011,~0RqjG96
369001144,b4782,C2006,s7099G96
369001145,b4782,C2006,s7099G96
369001146,b4782,C2006,s7099G96
369001147,b4782,C2006,s7099G96
369001151,b4782,C2011,~0SzPG96
369001152,b4782,C2011,~0SzPG96
369001153,b4782,C2011,~0SzPG96
369001154,b4782,C2011,~0SzPG96
369001159,b4782,C2011,~0SzPG96
